AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
1,1,1,1,165,27,82,54,1160,125,127,8742,1309,8625,7242,1164,1147,16,1,7367,19568,62,1202,6103,216272,1,8,214625,36261,0,1,36045,108454,1,107036,71788,0,6,71779,395275,2,56397,12182,0,12182,44215,1,44214,13047,12602,13462,9530,115,35,22,5,10,0.66,13694,13246,14137,10029,2018.10.10
1,1,1,0,165,27,82,54,1160,118,95,8742,1309,8625,6445,1054,1037,16,1,6563,17313,56,1023,5484,216272,1,8,214625,36261,0,1,36045,108454,1,107036,71788,0,6,71779,392936,2,56397,12182,0,12182,44215,1,44214,11517,11108,11883,8478,115,35,22,5,10,0.66,13694,13246,14137,10029,2018.10.11
1,1,1,0,165,27,82,54,1160,114,93,8742,1309,8625,6239,1001,994,6,1,6353,17203,59,1009,5285,216274,1,8,214627,36261,0,1,36045,108456,1,107038,71788,0,6,71779,393046,2,56398,12182,0,12182,44216,1,44215,11263,10862,11618,8228,115,35,22,5,10,0.66,13694,13246,14137,10029,2018.10.12
1,1,1,0,165,27,82,54,1160,116,124,8742,1309,8625,6818,1085,1066,18,1,6934,18381,59,1069,5806,216281,1,8,214634,36262,0,1,36046,108462,1,107044,71788,0,6,71779,393987,2,56401,12182,0,12182,44219,1,44218,12164,11754,12522,8890,115,35,19,5,10,0.66,13695,13247,14138,10029,2018.10.13
1,1,1,0,165,27,82,54,1160,115,101,8742,1309,8625,6771,1097,1078,18,1,6886,18006,58,1107,5721,216283,1,8,214636,36263,0,1,36047,108463,1,107045,71788,0,6,71779,393980,2,56402,12182,0,12182,44220,1,44219,12149,11716,12549,8909,115,35,22,5,10,0.66,13696,13248,14139,10029,2018.10.14
1,1,1,0,165,27,82,54,1160,116,119,8742,1309,8625,6489,1055,1036,18,1,6605,17294,56,1027,5522,216307,1,8,214660,36265,0,1,36049,108485,1,107067,71788,0,6,71779,392893,2,56408,12182,0,12182,44226,1,44225,11632,11219,11993,8551,115,35,19,5,10,0.66,13697,13249,14140,10030,2018.10.15
1,1,1,0,165,27,82,54,1160,119,117,8743,1309,8626,6459,1050,1033,16,1,6578,17667,57,1031,5490,216350,1,8,214703,36271,0,1,36055,108522,1,107104,71788,0,6,71779,392940,2,56429,12182,0,12182,44247,1,44246,11450,11154,11788,8494,31,31,22,5,10,0.66,13703,13255,14148,10031,2018.10.16
1,1,1,0,165,27,82,54,1160,123,88,8743,1309,8626,6498,1066,1059,6,1,6621,17893,57,1085,5479,216347,1,8,214700,36271,0,1,36055,108519,1,107101,71788,0,6,71779,393408,2,56428,12182,0,12182,44246,1,44245,11613,11269,11971,8507,115,35,22,5,10,0.66,13702,13254,14146,10031,2018.10.17
1,1,1,0,165,27,82,54,1160,113,88,8743,1309,8626,6280,1026,1019,6,1,6393,17152,57,1045,5291,216349,1,8,214702,36271,0,1,36055,108521,1,107103,71788,0,6,71779,392839,2,56431,12182,0,12182,44249,1,44248,11075,10775,11409,8216,31,31,22,5,10,0.66,13703,13255,14147,10031,2018.10.18
1,1,1,0,165,27,82,54,1160,114,98,8748,1309,8631,6128,1000,983,16,1,6242,16644,58,994,5190,216453,1,8,214806,36297,0,1,36081,108581,1,107163,71805,0,6,71796,392369,2,56464,12188,0,12188,44276,1,44275,10896,10615,11224,8072,31,31,22,5,10,0.66,13712,13264,14157,10036,2018.10.19
1,1,1,0,165,27,82,55,1154,112,87,8713,1302,8597,6288,1018,1011,6,1,6400,17029,56,1034,5310,215642,1,8,213995,36154,0,1,35938,108056,1,106638,71660,0,6,71651,392786,2,56217,12139,0,12139,44078,1,44077,11066,10799,11401,8220,31,31,22,5,10,0.66,13648,13204,14091,9996,2018.10.2
1,1,1,0,165,27,82,54,1160,107,88,8749,1309,8632,6112,1011,1004,6,1,6219,16682,58,1011,5150,216520,1,8,214873,36304,0,1,36088,108610,1,107192,71836,0,6,71827,392130,2,56483,12189,0,12189,44294,1,44293,10868,10482,11214,8025,115,35,22,5,10,0.66,13719,13271,14165,10038,2018.10.20
1,1,1,0,165,27,82,54,1160,114,85,8749,1309,8632,6272,1043,1036,6,1,6386,17170,57,1031,5298,216521,1,8,214874,36304,0,1,36088,108611,1,107193,71836,0,6,71827,392439,2,56485,12189,0,12189,44296,1,44295,11149,10767,11493,8212,115,35,22,5,10,0.66,13719,13271,14164,10038,2018.10.21
1,1,1,0,165,27,82,54,1160,112,87,8749,1309,8632,6055,994,987,6,1,6167,16498,56,986,5125,216525,1,8,214878,36305,0,1,36089,108614,1,107196,71836,0,6,71827,392065,2,56488,12189,0,12189,44299,1,44298,10694,10414,11025,7969,31,31,22,5,10,0.66,13719,13271,14164,10038,2018.10.22
1,1,1,0,165,27,83,54,1160,121,83,8749,1309,8632,6175,1026,1019,6,1,6296,17148,57,1027,5212,216558,1,8,214911,36308,0,1,36092,108641,1,107223,71839,0,6,71830,392446,2,56505,12189,0,12189,44316,1,44315,11014,10677,11372,8147,115,35,22,5,10,0.66,13726,13278,14171,10038,2018.10.23
1,1,1,0,165,27,83,54,1160,124,106,8749,1309,8632,6582,1074,1055,18,1,6706,17817,60,1110,5536,216558,1,8,214911,36308,0,1,36092,108641,1,107223,71839,0,6,71830,393434,2,56505,12189,0,12189,44316,1,44315,11793,11427,12155,8679,115,35,22,5,10,0.66,13726,13278,14171,10038,2018.10.24
1,1,1,0,165,27,83,55,1154,116,86,8716,1302,8600,6090,1008,1001,6,1,6206,16496,56,997,5153,215675,1,8,214028,36165,0,1,35949,108069,1,106651,71669,0,6,71660,392045,2,56218,12142,0,12142,44076,1,44075,10748,10450,11071,8003,31,31,22,5,10,0.66,13655,13211,14098,10002,2018.10.3
1,1,1,0,165,27,83,55,1154,120,97,8720,1302,8604,6538,1068,1051,16,1,6658,17493,56,1050,5552,215789,1,8,214142,36173,0,1,35957,108161,1,106743,71685,0,6,71676,393219,2,56246,12146,0,12146,44100,1,44099,11705,11293,12071,8619,115,35,22,5,10,0.66,13659,13215,14102,9997,2018.10.4
1,1,1,0,165,27,83,55,1154,116,121,8720,1302,8604,6284,1018,1001,16,1,6400,17106,56,1008,5336,215790,1,8,214143,36173,0,1,35957,108162,1,106744,71685,0,6,71676,392452,2,56247,12146,0,12146,44101,1,44100,11267,10865,11605,8240,115,35,19,5,10,0.66,13659,13215,14102,9997,2018.10.5
1,1,1,0,165,27,82,54,1156,118,122,8725,1305,8608,6474,1045,1026,18,1,6592,17644,56,1045,5491,215894,1,8,214247,36200,0,1,35984,108219,1,106801,71705,0,6,71696,393215,2,56278,12157,0,12157,44121,1,44120,11584,11221,11930,8443,115,35,19,5,10,0.66,13664,13220,14107,10002,2018.10.6
1,1,1,0,165,27,82,54,1156,118,86,8726,1305,8609,6312,1051,1044,6,1,6430,17335,55,1043,5332,215901,1,8,214254,36202,0,1,35986,108224,1,106806,71705,0,6,71696,392422,2,56281,12158,0,12158,44123,1,44122,11097,10824,11436,8306,31,31,22,5,10,0.66,13665,13221,14108,10003,2018.10.7
1,1,1,0,165,27,83,54,1156,115,125,8732,1305,8615,6722,1082,1065,16,1,6837,18419,59,1079,5699,216023,1,8,214376,36208,0,1,35992,108322,1,106904,71724,0,6,71715,393796,2,56318,12162,0,12162,44156,1,44155,12024,11611,12375,8767,115,35,19,5,10,0.66,13671,13227,14114,10012,2018.10.8
1,1,1,0,165,27,82,54,1160,119,87,8742,1309,8625,6214,1009,1002,6,1,6333,16985,55,993,5285,216284,1,8,214637,36261,0,1,36045,108466,1,107048,71788,0,6,71779,392356,2,56397,12182,0,12182,44215,1,44214,10943,10637,11269,8131,31,31,19,5,10,0.66,13694,13246,14137,10029,2018.10.9
1,1,1,0,162,27,80,55,1121,111,82,8490,1272,8372,5780,948,939,8,1,5891,15574,56,915,4920,206881,0,8,205233,34962,0,1,34746,102170,1,100750,69954,0,6,69945,390805,2,53484,11811,0,11811,41673,1,41672,10113,9842,10394,7555,31,31,19,5,10,0.68,13130,12699,13544,9692,2019.01.1
1,1,1,0,162,27,80,55,1121,111,90,8490,1272,8372,6025,991,974,16,1,6136,15938,58,973,5105,206882,0,8,205234,34962,0,1,34746,102171,1,100751,69954,0,6,69945,391460,2,53485,11811,0,11811,41674,1,41673,10645,10363,10942,7942,31,31,22,5,10,0.68,13130,12699,13544,9692,2019.01.2
1,1,1,0,162,27,80,55,1121,115,85,8490,1272,8372,6068,996,989,6,1,6183,16290,59,989,5135,206884,0,8,205236,34963,0,1,34747,102172,1,100752,69954,0,6,69945,391565,2,53486,11811,0,11811,41675,1,41674,10797,10441,11118,7984,115,35,22,5,10,0.68,13131,12700,13545,9692,2019.01.3
1,1,1,0,162,27,80,55,1121,113,87,8490,1272,8372,5748,939,932,6,1,5861,15386,55,926,4880,206884,0,8,205236,34963,0,1,34747,102172,1,100752,69954,0,6,69945,390756,2,53486,11811,0,11811,41675,1,41674,10111,9827,10397,7570,31,31,22,5,10,0.68,13131,12700,13545,9692,2019.01.4
1,1,1,0,162,27,80,55,1121,113,86,8491,1272,8373,6040,985,968,16,1,6153,15960,56,935,5162,206937,0,8,205289,34975,0,1,34759,102213,1,100793,69954,0,6,69945,391316,2,53506,11813,0,11813,41693,1,41692,10686,10328,10994,7918,115,35,19,5,10,0.68,13133,12702,13547,9694,2019.01.5
1,1,1,0,161,27,79,54,1122,111,76,8504,1270,8393,5926,984,981,3,0,6037,15945,56,956,5025,204701,0,8,202977,34695,0,1,34473,101411,1,99929,68787,0,6,68770,20813,2,52618,11849,0,11849,40769,1,40768,10434,10083,10758,7693,115,35,22,5,10,0.68,13029,12616,13433,9530,2019.04.1
1,1,1,0,161,27,79,54,1122,118,85,8504,1270,8393,6278,1014,1011,3,0,6396,17104,57,986,5353,204701,0,8,202977,34695,0,1,34473,101411,1,99929,68786,0,6,68769,21872,2,52618,11849,0,11849,40769,1,40768,11049,10686,11376,8099,115,35,22,5,10,0.68,13029,12616,13433,9530,2019.04.2
1,1,1,0,161,27,79,54,1122,116,77,8502,1270,8391,5972,978,975,3,0,6088,16334,56,935,5097,204761,0,8,203037,34690,0,1,34468,101481,1,99999,68779,0,6,68762,20808,2,52620,11847,0,11847,40773,1,40772,10483,10133,10793,7713,115,35,22,5,10,0.68,13027,12614,13431,9528,2019.04.3
1,1,1,0,161,27,80,54,1122,123,117,8520,1270,8409,7158,1152,1138,14,0,7281,18865,60,1154,6067,204943,0,8,203219,34730,0,1,34508,101644,1,100162,68758,0,6,68741,23773,2,52718,11866,0,11866,40852,1,40851,12641,12249,13011,9265,115,35,22,5,10,0.68,13025,12632,13428,9547,2019.04.4
1,1,1,0,161,27,80,54,1122,111,94,8520,1270,8409,6067,999,983,16,0,6178,15848,56,930,5192,204953,0,8,203229,34733,0,1,34511,101651,1,100169,68758,0,6,68741,21135,2,52724,11866,0,11866,40858,1,40857,10634,10337,10949,7933,24,18,22,5,10,0.68,13026,12633,13429,9547,2019.04.5
1,1,1,0,161,27,80,54,1122,117,88,8520,1270,8409,6468,1068,1054,14,0,6585,17089,58,1015,5512,204947,0,8,203223,34731,0,1,34509,101647,1,100165,68758,0,6,68741,21967,2,52721,11865,0,11865,40856,1,40855,11368,10995,11704,8392,115,35,22,5,10,0.68,13026,12633,13429,9548,2019.04.6
1,1,1,0,161,27,80,54,1122,117,82,8520,1270,8409,6115,1014,1011,3,0,6232,16365,57,997,5178,204956,0,8,203232,34731,0,1,34509,101656,1,100174,68758,0,6,68741,21721,2,52724,11865,0,11865,40859,1,40858,10764,10416,11094,7942,115,35,22,5,10,0.68,13029,12636,13432,9548,2019.04.7
1,1,1,0,161,27,80,54,1122,110,82,8520,1270,8409,5786,964,959,5,0,5896,15559,55,931,4910,204958,0,8,203234,34731,0,1,34509,101658,1,100176,68758,0,6,68741,20545,2,52726,11865,0,11865,40861,1,40860,10195,9843,10512,7520,115,35,22,5,10,0.68,13029,12636,13431,9548,2019.04.8
1,1,1,0,161,27,80,54,1141,114,83,8663,1291,8549,6084,986,983,3,0,6198,16628,57,951,5190,208625,0,8,206901,35357,0,1,35135,103518,1,102036,69928,0,6,69911,32089,6,53575,12057,0,12057,41518,1,41517,10702,10332,11019,7858,115,35,22,5,10,0.68,13282,12882,13694,9687,2019.07.1
1,1,1,0,161,27,80,54,1141,115,84,8666,1291,8552,6319,1032,1018,14,0,6434,16647,56,981,5397,208759,0,8,207035,35372,0,1,35150,103620,1,102138,69946,0,6,69929,32584,6,53610,12062,0,12062,41548,1,41547,11198,10821,11536,8203,115,35,22,5,10,0.68,13300,12899,13716,9690,2019.07.10
1,1,1,0,161,27,80,54,1141,109,76,8666,1291,8552,6021,1005,1002,3,0,6130,16324,55,992,5083,208761,0,8,207037,35372,0,1,35150,103620,1,102138,69948,0,6,69931,32371,6,53610,12062,0,12062,41548,1,41547,10617,10279,10957,7756,115,35,22,5,10,0.68,13300,12899,13716,9690,2019.07.11
1,1,1,0,161,27,80,54,1141,110,80,8663,1291,8549,6268,1014,1011,3,0,6378,16806,56,981,5341,208629,0,8,206905,35358,0,1,35136,103521,1,102039,69928,0,6,69911,32939,6,53578,12057,0,12057,41521,1,41520,11069,10697,11408,8052,115,35,22,5,10,0.68,13282,12882,13694,9687,2019.07.2
1,1,1,0,161,27,80,54,1141,111,95,8665,1291,8551,6355,1022,1008,14,0,6466,17243,59,1010,5397,208682,0,8,206958,35368,0,1,35146,103551,1,102069,69941,0,6,69924,32755,6,53599,12059,0,12059,41540,1,41539,11245,10865,11582,8224,115,35,22,5,10,0.68,13296,12895,13708,9689,2019.07.3
1,1,1,0,161,27,80,54,1141,105,78,8665,1291,8551,5962,986,983,3,0,6067,16184,55,976,5036,208682,0,8,206958,35368,0,1,35146,103551,1,102069,69941,0,6,69924,32402,6,53599,12059,0,12059,41540,1,41539,10460,10196,10762,7688,31,31,22,5,10,0.68,13296,12895,13708,9689,2019.07.4
1,1,1,0,161,27,80,54,1141,114,90,8665,1291,8551,6041,986,970,16,0,6155,15836,55,938,5162,208687,0,8,206963,35369,0,1,35147,103555,1,102073,69941,0,6,69924,32113,6,53601,12059,0,12059,41542,1,41541,10751,10370,11097,7876,115,35,22,5,10,0.68,13297,12896,13709,9689,2019.07.5
1,1,1,0,161,27,80,54,1141,113,90,8665,1291,8551,6311,1021,1005,16,0,6424,16720,55,976,5393,208690,0,8,206966,35370,0,1,35148,103557,1,102075,69941,0,6,69924,32527,6,53603,12059,0,12059,41544,1,41543,11036,10730,11353,8160,31,31,22,5,10,0.68,13297,12896,13709,9689,2019.07.6
1,1,1,0,161,27,80,54,1141,109,80,8666,1291,8552,5974,976,973,3,0,6083,16160,57,945,5081,208758,0,8,207034,35374,0,1,35152,103615,1,102133,69946,0,6,69929,31935,6,53607,12060,0,12060,41547,1,41546,10510,10150,10829,7729,115,35,22,5,10,0.68,13299,12898,13712,9690,2019.07.7
1,1,1,0,161,27,80,54,1141,116,85,8666,1291,8552,6130,1005,1002,3,0,6246,16542,55,1006,5185,208773,0,8,207049,35376,0,1,35154,103628,1,102146,69948,0,6,69931,32800,6,53617,12062,0,12062,41555,1,41554,10861,10498,11196,7954,115,35,22,5,10,0.67,13302,12901,13718,9690,2019.07.8
1,1,1,0,161,27,80,54,1141,141,125,8666,1291,8552,7468,1196,1180,16,0,7609,19526,62,1208,6339,208773,0,8,207049,35376,0,1,35154,103628,1,102146,69948,0,6,69931,36085,6,53617,12062,0,12062,41555,1,41554,13320,12919,13736,9708,115,35,22,5,10,0.67,13302,12901,13718,9690,2019.07.9
1,1,1,0,159,27,78,53,1152,114,92,8749,1304,8635,6434,1012,999,13,0,6548,17481,55,1022,5471,208436,0,8,206702,35385,0,1,35162,102914,1,101423,70317,0,6,70300,32530,6,53304,12140,0,12140,41164,1,41163,11005,10620,11357,8320,115,35,22,5,10,0.68,13072,12670,13501,9765,2019.10.1
1,1,1,0,159,27,78,53,1155,109,86,8764,1307,8650,6100,971,968,3,0,6209,16835,54,976,5179,208701,0,8,206967,35386,0,1,35163,103141,1,101650,70351,0,6,70334,31866,6,53365,12147,0,12147,41218,1,41217,10366,10066,10681,7892,31,31,22,5,10,0.68,13157,12755,13593,9779,2019.10.10
1,1,1,0,159,27,78,53,1154,112,114,8759,1306,8645,6582,1013,998,15,0,6694,17739,54,1036,5604,208478,0,8,206744,35359,0,1,35136,102987,1,101496,70309,0,6,70292,33564,6,53326,12139,0,12139,41187,1,41186,11189,10878,11518,8462,31,31,22,5,10,0.68,13143,12741,13571,9772,2019.10.11
1,1,1,0,159,27,78,53,1154,112,81,8760,1306,8646,6045,962,959,3,0,6157,17143,57,1020,5080,208511,0,8,206777,35364,0,1,35141,103007,1,101516,70317,0,6,70300,31961,6,53335,12140,0,12140,41195,1,41194,10276,10011,10586,7826,31,31,22,5,10,0.68,13146,12744,13575,9773,2019.10.12
1,1,1,0,159,27,78,53,1154,111,86,8760,1306,8646,6092,962,959,3,0,6203,16913,58,1001,5144,208509,0,8,206775,35364,0,1,35141,103005,1,101514,70317,0,6,70300,32040,6,53334,12140,0,12140,41194,1,41193,10470,10122,10803,7910,115,35,22,5,10,0.68,13146,12744,13575,9773,2019.10.13
1,1,1,0,159,27,78,53,1154,109,84,8760,1306,8646,6205,988,985,3,0,6314,17124,56,979,5279,208408,0,8,206674,35347,0,1,35124,102921,1,101430,70317,0,6,70300,32075,6,53280,12140,0,12140,41140,1,41139,10522,10232,10827,7995,31,31,22,5,10,0.68,13134,12732,13563,9773,2019.10.14
1,1,1,0,159,27,78,53,1154,105,78,8760,1306,8646,5938,954,951,3,0,6043,16540,55,969,5019,208412,0,8,206678,35348,0,1,35125,102924,1,101433,70317,0,6,70300,31572,6,53281,12140,0,12140,41141,1,41140,10050,9776,10362,7676,31,31,22,5,10,0.68,13136,12734,13565,9773,2019.10.15
1,1,1,0,159,27,78,53,1154,114,97,8760,1306,8646,6354,985,970,15,0,6468,17454,58,1011,5399,208424,0,8,206690,35347,0,1,35124,102937,1,101446,70317,0,6,70300,32401,6,53289,12140,0,12140,41149,1,41148,10913,10525,11258,8210,115,35,22,5,10,0.68,13136,12734,13565,9773,2019.10.16
1,1,1,0,159,27,78,53,1159,111,116,8798,1308,8684,6379,989,974,15,0,6490,17904,58,976,5456,208904,0,8,207170,35459,0,1,35236,103225,1,101734,70397,0,6,70380,32644,6,53464,12181,0,12181,41283,1,41282,10990,10600,11345,8255,115,35,22,5,10,0.68,13190,12788,13622,9817,2019.10.17
1,1,1,0,159,27,78,53,1159,109,80,8803,1308,8689,6125,964,961,3,0,6234,17285,56,998,5180,209018,0,8,207284,35474,0,1,35251,103288,1,101797,70433,0,6,70416,32959,6,53494,12186,0,12186,41308,1,41307,10597,10247,10931,7919,115,35,22,5,10,0.68,13201,12799,13633,9822,2019.10.18
1,1,1,0,159,27,78,53,1159,107,88,8803,1308,8689,6029,961,958,3,0,6136,17150,58,962,5116,209017,0,8,207283,35474,0,1,35251,103287,1,101796,70433,0,6,70416,31934,6,53493,12186,0,12186,41307,1,41306,10380,10026,10704,7813,115,35,22,5,10,0.68,13201,12799,13633,9822,2019.10.19
1,1,1,0,159,27,78,53,1152,109,79,8747,1304,8633,5789,921,918,3,0,5898,16440,54,928,4916,208441,0,8,206707,35386,0,1,35163,102929,1,101438,70306,0,6,70289,31305,6,53312,12138,0,12138,41174,1,41173,9786,9516,10081,7458,31,31,22,5,10,0.68,13077,12675,13506,9763,2019.10.2
1,1,1,0,159,27,79,53,1159,108,94,8815,1308,8701,6267,977,964,13,0,6375,17422,56,988,5331,209235,0,8,207501,35519,0,1,35296,103415,1,101924,70479,0,6,70462,33212,6,53558,12198,0,12198,41360,1,41359,10879,10504,11225,8134,115,35,22,5,10,0.68,13228,12826,13665,9834,2019.10.20
1,1,1,0,159,27,79,53,1159,122,119,8816,1308,8702,7308,1120,1105,15,0,7430,20198,58,1180,6192,209249,0,8,207515,35519,0,1,35296,103413,1,101922,70495,0,6,70478,35484,6,53553,12199,0,12199,41354,1,41353,12565,12246,12946,9405,31,31,22,5,10,0.68,13229,12827,13665,9837,2019.10.21
1,1,1,0,160,27,79,53,1161,114,78,8830,1310,8716,6035,972,969,3,0,6149,16953,56,977,5116,209595,0,8,207861,35596,0,1,35373,103638,1,102147,70539,0,6,70522,31877,6,53668,12221,0,12221,41447,1,41446,10378,10024,10711,7825,115,35,22,5,10,0.68,13252,12850,13689,9851,2019.10.22
1,1,1,0,160,27,79,53,1161,114,85,8830,1310,8716,6408,1017,1014,3,0,6522,18208,57,1045,5420,209595,0,8,207861,35596,0,1,35373,103638,1,102147,70539,0,6,70522,33437,6,53668,12221,0,12221,41447,1,41446,10935,10666,11252,8229,31,31,22,5,10,0.68,13252,12850,13689,9851,2019.10.23
1,1,1,0,160,27,79,53,1161,115,91,8830,1310,8716,6264,985,980,5,0,6379,17643,56,984,5339,209595,0,8,207861,35596,0,1,35373,103638,1,102147,70539,0,6,70522,32201,6,53668,12221,0,12221,41447,1,41446,10639,10335,10957,8088,31,31,22,5,10,0.68,13252,12850,13689,9851,2019.10.24
1,1,1,0,160,27,79,53,1161,109,83,8830,1310,8716,5941,957,952,5,0,6050,16916,55,984,5011,209595,0,8,207861,35596,0,1,35373,103638,1,102147,70539,0,6,70522,31658,6,53668,12221,0,12221,41447,1,41446,10137,9879,10438,7703,31,31,22,5,10,0.68,13252,12850,13689,9851,2019.10.25
1,1,1,0,160,27,79,53,1161,111,88,8831,1310,8717,6222,986,981,5,0,6333,17347,58,1022,5253,209611,0,8,207877,35600,0,1,35377,103645,1,102154,70545,0,6,70528,32277,6,53674,12222,0,12222,41452,1,41451,10713,10345,11059,8089,115,35,22,5,10,0.68,13254,12852,13692,9852,2019.10.26
1,1,1,0,159,27,79,53,1163,112,82,8836,1312,8722,6058,960,957,3,0,6170,17229,57,960,5153,209722,0,8,207988,35630,0,1,35407,103694,1,102203,70578,0,6,70561,31897,6,53717,12236,0,12236,41481,1,41480,10404,10051,10734,7843,115,35,22,5,10,0.68,13260,12858,13698,9857,2019.10.27
1,1,1,0,159,27,79,53,1165,118,83,8848,1314,8734,6286,1009,1006,3,0,6404,18236,56,1016,5332,209924,0,8,208190,35684,0,1,35461,103807,1,102316,70613,0,6,70596,32295,6,53783,12257,0,12257,41526,1,41525,10664,10390,10974,8128,31,31,22,5,10,0.68,13273,12871,13712,9869,2019.10.28
1,1,1,0,159,27,79,53,1165,114,90,8853,1314,8739,6380,997,994,3,0,6494,18165,57,988,5449,210013,0,8,208279,35702,0,1,35479,103869,1,102378,70622,0,6,70605,32455,6,53813,12262,0,12262,41551,1,41550,10839,10536,11160,8232,31,31,22,5,10,0.68,13281,12879,13721,9874,2019.10.29
1,1,1,0,159,27,78,53,1152,109,88,8742,1304,8628,5993,961,958,3,0,6102,16448,57,966,5079,208372,0,8,206638,35365,0,1,35142,102882,1,101391,70305,0,6,70288,31753,6,53275,12133,0,12133,41142,1,41141,10163,9881,10468,7746,31,31,22,5,10,0.68,13074,12672,13502,9758,2019.10.3
1,1,1,0,159,27,79,53,1165,109,86,8854,1314,8739,6105,967,954,13,0,6214,17266,55,949,5210,210045,0,8,208311,35712,0,1,35489,103890,1,102399,70622,0,6,70605,31915,6,53826,12262,0,12262,41564,1,41563,10474,10102,10808,7893,115,35,22,5,10,0.68,13284,12882,13724,9875,2019.10.30
1,1,1,0,159,27,79,53,1165,113,96,8854,1314,8739,6284,1003,990,13,0,6397,17578,56,1002,5339,210045,0,8,208311,35712,0,1,35489,103890,1,102399,70622,0,6,70605,32311,6,53826,12262,0,12262,41564,1,41563,10716,10421,11032,8143,31,31,22,5,10,0.68,13286,12884,13726,9875,2019.10.31
1,1,1,0,159,27,79,53,1165,107,80,8854,1314,8739,6042,984,981,3,0,6149,17178,54,975,5120,210104,0,8,208370,35722,0,1,35499,103934,1,102443,70628,0,6,70611,31640,6,53846,12264,0,12264,41582,1,41581,10191,9925,10484,7782,31,31,22,5,10,0.68,13294,12892,13736,9877,2019.10.32
1,1,1,0,159,27,78,53,1152,111,94,8742,1304,8628,6440,1003,988,15,0,6551,17346,56,1003,5492,208368,0,8,206634,35362,0,1,35139,102881,1,101390,70305,0,6,70288,33554,6,53274,12133,0,12133,41141,1,41140,11146,10765,11511,8302,115,35,22,5,10,0.68,13074,12672,13503,9758,2019.10.4
1,1,1,0,159,27,78,53,1154,116,90,8749,1306,8635,6197,965,962,3,0,6313,17147,57,959,5297,208499,0,8,206765,35383,0,1,35160,102949,1,101458,70347,0,6,70330,32302,6,53279,12144,0,12144,41135,1,41134,10628,10243,10985,8011,115,35,22,5,10,0.68,13081,12679,13516,9763,2019.10.5
1,1,1,0,159,27,78,53,1154,109,86,8749,1306,8635,6069,949,944,5,0,6178,16731,54,938,5186,208509,0,8,206775,35386,0,1,35163,102956,1,101465,70347,0,6,70330,31779,6,53283,12144,0,12144,41139,1,41138,10272,9971,10591,7821,31,31,22,5,10,0.68,13082,12680,13518,9763,2019.10.6
1,1,1,0,159,27,78,53,1154,113,107,8749,1306,8635,6470,1022,1009,13,0,6583,17862,55,1024,5504,208487,0,8,206753,35383,0,1,35160,102937,1,101446,70347,0,6,70330,32650,6,53271,12143,0,12143,41128,1,41127,11006,10708,11341,8326,31,31,22,5,10,0.68,13077,12675,13513,9763,2019.10.7
1,1,1,0,159,27,78,53,1154,109,80,8750,1306,8636,6130,956,953,3,0,6239,16738,55,943,5241,208529,0,8,206795,35394,0,1,35171,102968,1,101477,70344,0,6,70327,31937,6,53292,12144,0,12144,41148,1,41147,10493,10116,10839,7916,115,35,22,5,10,0.68,13086,12684,13522,9764,2019.10.8
1,1,1,0,159,27,78,53,1154,113,80,8751,1306,8637,6356,995,992,3,0,6469,17857,56,1028,5385,208609,0,8,206875,35364,0,1,35141,103076,1,101585,70346,0,6,70329,33355,6,53302,12145,0,12145,41157,1,41156,10942,10586,11293,8159,115,35,22,5,10,0.68,13087,12685,13525,9765,2019.10.9
1,1,1,0,159,26,78,53,1152,125,113,8696,1303,8582,7138,1107,1093,14,0,7263,19896,59,1166,6038,207333,0,8,205596,35010,0,1,34787,102247,1,100753,70253,0,6,70236,35034,5,52826,12065,0,12065,40761,1,40760,12373,11999,12779,9203,115,35,22,5,10,0.69,12962,12579,13405,9664,2020.01.1
1,1,1,0,159,26,78,53,1152,113,85,8697,1303,8583,6257,989,976,13,0,6370,17701,55,996,5319,207238,0,8,205501,34994,0,1,34771,102167,1,100673,70254,0,6,70237,32180,5,52773,12066,0,12066,40707,1,40706,10624,10346,10950,8075,31,31,22,5,10,0.69,12953,12570,13396,9665,2020.01.2
