AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
1,1,1,0,61,6,41,4,279,54,29,1947,739,1883,1268,719,21,88,610,1322,1634,25,321,976,45772,7174,1084,37309,4586,531,92,3960,30837,957,29793,3619,12,43,3564,3550,0,12207,4524,146,4378,7748,618,7130,2820,2807,3120,2148,16,16,9,3,5,0.12,2811,2798,3111,2139,v1.11.13
1,1,1,0,63,6,43,4,279,54,29,1950,742,1883,1268,720,21,88,611,1322,1634,25,321,976,47154,7173,1084,38692,4586,531,92,3960,32220,957,31176,3619,12,43,3564,3553,0,12211,4525,146,4379,7751,618,7133,2823,2810,3123,2151,16,16,9,3,5,0.11,2814,2801,3114,2142,v1.11.14
1,1,1,0,63,6,43,4,279,53,26,1949,742,1882,1257,716,21,88,607,1310,1616,25,318,967,47145,7173,1081,38686,4583,531,91,3958,32217,955,31175,3616,12,43,3561,3530,0,12212,4527,146,4381,7750,617,7133,2801,2788,3096,2132,16,16,9,3,5,0.11,2813,2800,3109,2141,v1.11.15
1,1,1,0,63,6,43,4,279,54,29,1949,742,1882,1269,720,21,88,611,1323,1635,25,320,978,47149,7173,1081,38690,4583,531,91,3958,32221,955,31179,3616,12,43,3561,3554,0,12212,4527,146,4381,7750,617,7133,2825,2812,3121,2153,16,16,9,3,5,0.11,2813,2800,3109,2141,v1.11.16
1,1,1,0,63,6,43,4,279,53,26,1950,742,1883,1258,716,21,88,607,1311,1617,25,319,967,47162,7173,1081,38703,4585,531,91,3960,32227,955,31185,3621,12,43,3566,3532,0,12216,4528,146,4382,7753,617,7136,2803,2790,3098,2133,16,16,9,3,5,0.11,2815,2802,3111,2142,v1.11.17
1,1,1,0,63,6,43,4,280,53,26,1954,743,1887,1260,716,21,88,607,1313,1619,25,319,969,47187,7173,1081,38728,4588,531,91,3963,32249,955,31207,3621,12,43,3566,3536,0,12226,4534,146,4388,7757,617,7140,2807,2794,3102,2137,16,16,9,3,5,0.11,2819,2806,3115,2146,v1.11.18
1,1,1,0,63,6,43,4,280,53,26,1954,743,1887,1260,716,21,88,607,1313,1619,25,319,969,47189,7173,1081,38730,4588,531,91,3963,32251,955,31209,3621,12,43,3566,3536,0,12226,4534,146,4388,7757,617,7140,2807,2794,3102,2137,16,16,9,3,5,0.11,2819,2806,3115,2146,v1.11.19
1,1,1,0,58,6,37,4,277,53,24,1919,728,1863,1200,700,21,79,600,1253,1559,25,303,925,42352,7144,1082,33919,4536,531,92,3910,27520,955,26478,3594,12,43,3539,3370,0,12097,4490,146,4344,7672,618,7054,2667,2654,2961,2028,16,16,9,3,5,0.13,2777,2764,3075,2111,v1.11.2
1,1,1,0,63,6,43,4,281,53,26,1959,744,1892,1263,716,21,88,607,1316,1622,26,319,971,47229,7173,1081,38770,4593,531,91,3968,32286,955,31244,3621,12,43,3566,3546,0,12243,4542,146,4396,7766,617,7149,2814,2801,3110,2143,16,16,9,3,5,0.11,2826,2813,3123,2152,v1.11.20
1,1,1,0,63,6,43,4,281,53,26,1959,744,1892,1263,716,21,88,607,1316,1622,26,319,971,47231,7175,1081,38770,4593,531,91,3968,32286,955,31244,3621,12,43,3566,3546,0,12243,4542,146,4396,7766,617,7149,2814,2801,3110,2143,16,16,9,3,5,0.11,2826,2813,3123,2152,v1.11.21
