AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
1,1,1,1,81,13,45,21,2704,43,146,17546,3088,14821,11531,2000,1537,431,32,11574,16140,707,422,10445,250395,495,2459,233210,41508,51,374,38062,140592,1850,129490,67839,3,237,65681,53537,1,72358,33345,285,33060,39168,836,38332,19324,19286,19675,17632,17,17,11,4,6,0.48,20234,20190,20597,18404,v1.2.4
1,1,1,1,81,13,45,21,2704,44,167,17548,3088,14823,11430,1978,1504,442,32,11474,16238,728,437,10309,250409,495,2459,233224,41511,51,374,38065,140603,1850,129501,67839,3,237,65681,53623,1,72365,33347,285,33062,39173,836,38337,19374,19334,19730,17617,17,17,11,4,6,0.48,20236,20192,20599,18406,v1.2.5
1,1,1,1,81,13,45,21,2704,54,157,17548,3088,14823,11527,2024,1560,432,32,11581,16099,730,424,10427,250409,495,2459,233224,41511,51,374,38065,140603,1850,129501,67839,3,237,65681,53663,1,72365,33347,285,33062,39173,836,38337,19416,19376,19762,17682,17,17,11,4,6,0.48,20236,20192,20599,18406,v1.2.6
1,1,1,1,81,13,45,21,2704,53,197,17548,3088,14823,11540,1964,1491,441,32,11593,16051,728,397,10468,250414,495,2459,233229,41512,51,374,38066,140607,1850,129505,67839,3,237,65681,53615,1,72368,33347,285,33062,39176,836,38340,19382,19348,19730,17689,17,17,11,4,6,0.48,20237,20193,20600,18406,v1.2.7
1,1,1,1,81,13,45,21,2706,44,148,17575,3090,14846,11419,1966,1505,429,32,11463,15913,698,399,10366,250636,495,2473,233426,41553,51,373,38108,140723,1865,129595,67904,3,237,65746,53431,1,72460,33384,290,33094,39237,843,38394,19200,19164,19542,17529,17,17,11,4,6,0.48,20262,20218,20625,18433,v1.2.8
1,1,1,1,81,13,45,21,2706,43,146,17573,3090,14846,11454,1965,1502,431,32,11497,16143,698,395,10404,250638,495,2475,233426,41554,51,374,38108,140724,1866,129595,67904,3,237,65746,53470,1,72461,33384,290,33094,39238,844,38394,19253,19219,19600,17593,17,17,11,4,6,0.48,20260,20216,20623,18431,v1.2.9
1,1,1,1,80,13,45,21,2709,54,150,17557,3105,14737,11290,1913,1443,434,36,11344,15753,704,391,10249,251145,495,2755,233571,41622,51,383,38145,141282,2110,129867,67788,3,268,65581,53342,1,72725,33668,513,33155,39210,784,38426,19078,19044,19416,17402,17,17,11,4,6,0.48,20249,20205,20602,18413,v1.3.0
1,1,1,1,80,13,45,21,2709,55,151,17557,3105,14737,11279,1977,1509,432,36,11334,15881,717,431,10186,251146,495,2755,233572,41622,51,383,38145,141283,2110,129868,67788,3,268,65581,53409,1,72726,33668,513,33155,39211,784,38427,19137,19097,19472,17399,17,17,11,4,6,0.48,20249,20205,20602,18413,v1.3.0-BETA
1,1,1,1,80,13,45,21,2711,55,152,17586,3107,14763,11758,2038,1568,434,36,11813,16579,732,433,10648,251399,495,2763,233811,41677,51,382,38202,141428,2119,129997,67841,3,268,65634,53948,1,72836,33707,519,33188,39288,791,38497,19681,19641,20026,17934,17,17,11,4,6,0.48,20276,20232,20629,18441,v1.3.1
1,1,1,1,76,13,46,16,2495,54,147,16532,2879,13886,11060,1925,1468,421,36,11114,13212,676,402,10036,219343,506,2765,201906,39116,51,383,35767,133302,2120,122154,46110,3,268,43993,52815,1,68695,31707,519,31188,37147,792,36355,18576,18542,18911,16892,17,17,11,3,5,0.35,19069,19029,19408,17318,v1.3.10
1,1,1,1,76,13,46,16,2495,44,146,16532,2879,13886,10957,1921,1455,430,36,11001,13098,654,394,9953,219365,506,2765,201928,39121,51,383,35772,133301,2120,122153,46128,3,268,44011,52606,1,68695,31709,519,31190,37145,792,36353,18372,18338,18702,16728,17,17,11,3,5,0.35,19068,19028,19407,17317,v1.3.11
1,1,1,1,75,13,45,16,2110,35,111,14311,2473,12047,9463,1692,1282,378,32,9498,10887,572,356,8570,186082,506,2765,169409,33142,51,383,29962,111642,2120,100975,40481,3,268,38478,16156,1,57469,27419,519,26900,30209,792,29417,15750,15742,16015,14472,13,13,8,3,5,0.36,16223,16215,16504,14895,v1.3.12
1,1,1,1,75,13,45,16,2119,46,111,14369,2482,12091,9504,1687,1274,378,35,9550,10947,581,359,8610,186791,506,2869,169992,33280,51,399,30080,112108,2185,101358,40586,3,291,38560,16269,1,57747,27548,541,27007,30369,831,29538,15856,15848,16127,14559,13,13,8,3,5,0.36,16296,16288,16582,14956,v1.3.13
1,1,1,1,75,13,45,16,2119,46,112,14369,2482,12091,9452,1630,1210,385,35,9498,10815,568,332,8598,186791,506,2869,169992,33280,51,399,30080,112108,2185,101358,40586,3,291,38560,16180,1,57747,27548,541,27007,30369,831,29538,15766,15762,16041,14512,13,13,8,3,5,0.36,16296,16288,16582,14956,v1.3.15
1,1,1,1,75,13,45,16,2120,35,155,14375,2483,12096,9451,1627,1210,382,35,9486,10797,561,331,8594,186854,506,2869,170055,33295,51,399,30095,112144,2185,101394,40598,3,291,38572,16169,1,57768,27557,541,27016,30381,831,29550,15764,15760,16044,14514,13,13,8,3,5,0.36,16302,16294,16588,14962,v1.3.16
1,1,1,1,80,13,45,21,2711,55,156,17584,3107,14763,11668,2038,1563,439,36,11723,16485,726,434,10563,251401,495,2765,233811,41678,51,383,38202,141429,2120,129997,67841,3,268,65634,53847,1,72837,33707,519,33188,39289,792,38497,19580,19540,19924,17838,17,17,11,4,6,0.48,20274,20230,20627,18439,v1.3.2
1,1,1,1,80,13,45,21,2711,54,148,17585,3107,14764,11679,2039,1570,433,36,11733,16481,739,425,10569,251436,495,2765,233846,41683,51,383,38207,141453,2120,130021,67847,3,268,65640,53855,1,72857,33723,519,33204,39293,792,38501,19592,19554,19928,17846,17,17,11,4,6,0.48,20275,20231,20628,18440,v1.3.3
1,1,1,1,76,13,45,16,2708,54,150,17573,3105,14753,11649,2048,1578,434,36,11703,13867,738,424,10541,236229,496,2765,218386,41661,51,383,38184,141393,2120,129953,52477,3,268,50270,53797,1,72813,33708,519,33189,39264,792,38472,19541,19503,19878,17793,17,17,11,3,6,0.37,20252,20208,20604,18426,v1.3.4
1,1,1,1,76,13,45,16,2712,44,150,17586,3109,14762,11425,1930,1463,431,36,11469,13530,705,398,10366,236408,496,2765,218558,41690,51,383,38211,141486,2120,130041,52534,3,268,50327,53488,1,72856,33734,519,33215,39281,792,38489,19246,19212,19590,17568,17,17,11,3,6,0.37,20266,20222,20618,18439,v1.3.5
1,1,1,1,76,13,45,16,2718,45,150,17617,3115,14788,11606,1982,1514,432,36,11651,13679,714,405,10532,237121,496,2765,219262,41794,51,383,38313,141980,2120,130528,52648,3,268,50441,53761,1,73135,33809,519,33290,39485,792,38693,19484,19448,19822,17765,17,17,11,3,6,0.37,20339,20295,20697,18482,v1.3.6
1,1,1,1,75,13,45,15,2722,44,151,17686,3120,14813,11695,2056,1590,430,36,11739,13854,739,435,10565,234699,496,2765,216793,41956,51,383,38467,142410,2120,130946,49614,3,268,47401,53952,1,73407,33870,519,33351,39696,792,38904,19703,19665,20052,17910,17,17,11,3,6,0.35,20442,20398,20799,18552,v1.3.7
1,1,1,1,75,13,45,15,2722,56,153,17687,3121,14814,11609,2005,1536,433,36,11665,13729,729,415,10521,234756,496,2765,216824,41967,51,383,38472,142447,2120,130969,49623,3,268,47404,53895,1,73415,33871,519,33352,39703,792,38911,19615,19575,19958,17829,17,17,11,3,6,0.35,20443,20399,20800,18553,v1.3.8
1,1,1,1,76,13,46,16,2493,44,154,16517,2877,13873,10568,1789,1333,420,36,10612,12660,637,377,9598,219229,505,2765,201815,39102,51,383,35753,133238,2120,122091,46096,3,268,43979,52166,1,68659,31681,519,31162,37137,792,36345,17943,17913,18265,16348,17,17,11,3,5,0.35,19060,19020,19398,17313,v1.3.9
1,1,1,1,75,13,45,15,2749,55,152,17847,3150,14946,11715,2028,1545,441,42,11770,13856,738,410,10622,236927,496,2765,218910,42452,51,383,38907,144000,2120,132493,49756,3,268,47531,54065,1,74234,34222,519,33703,40171,792,39379,19785,19749,20134,18013,17,17,11,3,6,0.35,20634,20590,21001,18722,v1.4.0
1,1,1,1,75,13,45,15,2749,44,153,17846,3149,14945,11611,2032,1542,448,42,11655,13868,738,440,10477,236870,496,2765,218879,42441,51,383,38902,143963,2120,132470,49747,3,268,47528,53987,1,74226,34221,519,33702,40164,792,39372,19713,19675,20073,17909,17,17,11,3,6,0.35,20633,20589,21000,18721,v1.4.0-BETA.1
1,1,1,1,76,13,46,15,2520,55,150,16677,2906,14005,11088,1907,1433,432,42,11143,13269,663,382,10098,221341,505,2765,203868,39577,51,383,36180,134742,2120,123590,46229,3,268,44106,52885,1,69468,32022,519,31503,37605,792,36813,18633,18601,18977,16964,17,17,11,3,5,0.34,19251,19211,19599,17482,v1.4.1
1,1,1,1,75,13,45,16,2140,46,120,14515,2505,12216,9582,1723,1301,387,35,9628,11071,589,357,8682,188739,512,2876,171636,33825,52,401,30545,113455,2190,102541,40597,3,291,38556,16367,1,58372,27827,541,27286,30713,834,29879,15953,15945,16239,14671,10,10,8,3,5,0.36,16424,16416,16716,15106,v1.4.11
1,1,1,1,75,13,45,16,2141,46,119,14521,2506,12221,9599,1699,1277,387,35,9645,11096,587,365,8693,188802,512,2876,171699,33840,52,401,30560,113491,2190,102577,40609,3,291,38568,16381,1,58393,27836,541,27295,30725,834,29891,15972,15964,16256,14700,10,10,8,3,5,0.36,16430,16422,16722,15112,v1.4.12
1,1,1,1,76,13,46,15,2522,55,195,16693,2908,14019,11003,1889,1418,429,42,11058,13134,673,387,9998,221500,506,2765,203992,39597,51,383,36199,134844,2120,123680,46244,3,268,44121,52758,1,69516,32052,519,31533,37623,792,36831,18514,18482,18850,16868,17,17,11,3,5,0.34,19261,19221,19611,17488,v1.4.2
1,1,1,1,76,13,46,15,2522,44,157,16693,2908,14019,11020,1898,1422,434,42,11064,13179,642,384,10038,221522,506,2765,204014,39602,51,383,36204,134843,2120,123679,46262,3,268,44139,52736,1,69516,32054,519,31535,37621,792,36829,18507,18477,18851,16880,17,17,11,3,5,0.34,19260,19220,19610,17487,v1.4.3
1,1,1,1,75,13,45,16,2131,45,112,14459,2495,12174,9361,1647,1221,394,32,9406,10877,574,368,8464,187939,506,2765,171201,33566,51,383,30338,113005,2120,102327,40551,3,268,38542,16161,1,58196,27715,519,27196,30640,792,29848,15745,15737,16028,14459,13,13,8,3,5,0.36,16392,16384,16684,15052,v1.4.4
1,1,1,1,75,13,45,16,2140,35,114,14517,2504,12218,9245,1639,1217,387,35,9280,10723,562,355,8363,188648,506,2869,171784,33704,51,399,30456,113471,2185,102710,40656,3,291,38624,15981,1,58474,27844,541,27303,30800,831,29969,15571,15563,15861,14293,13,13,8,3,5,0.36,16465,16457,16762,15113,v1.4.5
1,1,1,1,75,13,45,16,2141,35,113,14520,2505,12220,9621,1650,1228,387,35,9656,11047,560,339,8757,188701,506,2869,171837,33712,51,399,30464,113505,2185,102744,40667,3,291,38635,16427,1,58493,27853,541,27312,30808,829,29979,16004,16000,16296,14729,13,13,8,3,5,0.36,16470,16462,16767,15116,v1.4.6
1,1,1,1,75,13,45,16,2142,46,108,14518,2507,12217,9522,1653,1232,386,35,9568,10911,559,302,8707,188635,506,2869,171563,33714,51,399,30435,113479,2185,102550,40625,3,291,38584,16248,1,58385,27853,541,27312,30700,829,29871,15823,15819,16109,14599,10,10,8,3,5,0.36,16426,16418,16717,15103,v1.4.7
1,1,1,1,75,13,45,16,2140,35,112,14514,2505,12215,9626,1713,1291,387,35,9661,11112,572,365,8724,188649,531,2873,171530,33717,52,401,30437,113449,2187,102538,40602,3,291,38561,16389,1,58372,27829,541,27288,30711,831,29880,15976,15968,16252,14706,10,10,8,3,5,0.36,16422,16414,16713,15105,v1.4.8
1,1,1,1,75,13,45,16,2140,35,112,14515,2505,12216,9487,1630,1207,388,35,9522,10921,554,332,8636,188741,512,2876,171638,33825,52,401,30545,113457,2190,102543,40597,3,291,38556,16165,1,58374,27827,541,27286,30715,834,29881,15756,15752,16039,14535,10,10,8,3,5,0.36,16424,16416,16716,15106,v1.4.9
1,1,1,1,75,13,45,16,2152,35,116,14642,2517,12331,9308,1645,1225,385,35,9343,10803,573,357,8413,190008,506,2868,173084,33946,51,399,30685,114362,2184,103560,40883,3,291,38845,16095,1,58949,28067,541,27526,31052,829,30223,15683,15675,15977,14394,13,13,8,3,5,0.36,16606,16598,16908,15240,v1.5.0
1,1,1,1,75,13,45,16,2143,45,125,14591,2508,12294,9718,1724,1297,395,32,9763,11249,604,366,8793,189343,506,2765,172545,33815,51,383,30575,113928,2120,103208,40783,3,268,38768,16618,1,58690,27947,519,27428,30902,792,30110,16201,16193,16493,14869,13,13,8,3,5,0.36,16543,16535,16840,15188,v1.5.0-RC.1
1,1,1,1,75,13,45,16,2152,35,119,14649,2517,12338,9591,1650,1228,387,35,9626,10980,561,310,8755,190082,506,2869,173157,33961,51,399,30700,114389,2185,103586,40915,3,291,38877,16373,1,58964,28072,541,27531,31062,831,30231,15962,15958,16257,14703,13,13,8,3,5,0.36,16616,16608,16918,15249,v1.5.1
1,1,1,1,75,13,45,16,2153,46,114,14652,2518,12340,9638,1721,1298,388,35,9684,11158,600,359,8725,190135,506,2869,173210,33969,51,399,30708,114423,2185,103620,40926,3,291,38888,16515,1,58983,28081,541,27540,31070,829,30241,16085,16077,16374,14761,13,13,8,3,5,0.36,16621,16613,16923,15252,v1.5.2
1,1,1,1,75,13,45,16,2154,35,110,14650,2520,12337,9590,1651,1229,387,35,9625,10999,556,315,8754,190069,506,2869,172936,33971,51,399,30679,114397,2185,103426,40884,3,291,38837,16360,1,58875,28081,541,27540,30962,829,30133,15932,15928,16221,14701,10,10,8,3,5,0.36,16577,16569,16873,15239,v1.5.3
1,1,1,1,75,13,45,16,2152,35,122,14646,2518,12335,9241,1595,1172,388,35,9276,10698,553,331,8392,190083,531,2873,172903,33975,52,401,30682,114368,2187,103415,40859,3,291,38812,15950,1,58860,28057,541,27516,30971,831,30140,15532,15528,15815,14316,10,10,8,3,5,0.36,16573,16565,16869,15241,v1.5.4
1,1,1,1,75,13,45,16,2152,35,118,14647,2518,12336,9719,1729,1306,388,35,9754,11220,588,366,8800,190180,512,2876,173016,34083,52,401,30790,114381,2190,103425,40854,3,291,38807,16543,1,58862,28055,541,27514,30975,834,30141,16132,16124,16413,14840,10,10,8,3,5,0.36,16575,16567,16872,15242,v1.5.5
1,1,1,1,75,13,45,16,2155,46,131,14666,2521,12352,9643,1662,1238,388,36,9689,11091,584,338,8767,190445,512,2876,173274,34133,52,401,30839,114558,2190,103596,40892,3,291,38845,16457,1,58964,28094,541,27553,31038,834,30204,16041,16037,16326,14780,10,10,8,3,5,0.36,16597,16589,16895,15262,v1.5.6
1,1,1,1,75,13,45,16,2155,35,114,14666,2521,12352,9736,1705,1281,388,36,9771,11265,581,367,8823,190547,518,2876,173370,34142,52,401,30848,114646,2190,103684,40891,3,291,38844,16556,1,59005,28094,541,27553,31079,834,30245,16144,16136,16431,14858,10,10,8,3,5,0.36,16597,16589,16895,15262,v1.5.8
1,1,1,1,75,13,45,16,2159,35,114,14693,2525,12375,9741,1717,1286,395,36,9776,11270,579,364,8833,190941,518,2876,173758,34212,52,401,30917,114904,2190,103938,40958,3,291,38910,16545,1,59147,28158,541,27617,31157,834,30323,16134,16126,16423,14855,10,10,8,3,5,0.36,16629,16621,16927,15290,v1.5.9
1,1,1,1,75,13,45,16,2206,46,115,15051,2578,12683,9674,1670,1229,406,35,9720,11235,591,364,8765,194482,531,2881,177040,34820,52,402,31480,117086,2196,105946,41695,3,289,39620,16655,1,60242,28734,534,28200,31674,833,30841,16236,16232,16524,14957,10,10,8,3,5,0.36,17021,17013,17320,15661,v1.6.0
1,1,1,1,75,13,45,16,2193,46,122,14911,2563,12561,9847,1721,1290,396,35,9893,11300,602,344,8947,193024,506,2868,175930,34519,51,397,31228,116187,2187,105268,41501,3,290,39440,16838,1,59870,28503,533,27970,31532,821,30711,16416,16412,16718,15112,13,13,8,3,5,0.36,16911,16903,17217,15526,v1.6.0-ALPHA.1
1,1,1,1,75,13,45,16,2199,46,114,15007,2572,12644,9660,1693,1269,389,35,9706,11269,608,375,8723,193829,506,2915,176434,34690,51,404,31350,116705,2219,105557,41617,3,298,39533,16649,1,60062,28643,542,28101,31587,840,30747,16230,16222,16522,14923,10,10,8,3,5,0.36,16971,16963,17271,15611,v1.6.0-ALPHA.2
1,1,1,1,75,13,45,16,2206,46,115,15044,2578,12676,9901,1722,1281,406,35,9947,11453,593,361,8993,194440,531,2881,176998,34813,52,402,31473,117058,2196,105918,41688,3,289,39613,16875,1,60230,28727,534,28193,31669,833,30836,16465,16461,16752,15182,10,10,8,3,5,0.36,17014,17006,17313,15654,v1.6.0-RC.1
1,1,1,1,75,13,45,16,2206,35,115,15052,2578,12684,9723,1705,1262,408,35,9758,11353,585,389,8784,194574,512,2884,177148,34928,52,402,31588,117094,2199,105951,41690,3,289,39615,16712,1,60239,28727,534,28193,31678,836,30842,16302,16294,16597,14992,10,10,8,3,5,0.36,17023,17015,17323,15662,v1.6.1
1,1,1,1,75,13,45,16,2209,35,124,15071,2581,12700,9972,1716,1267,413,36,10007,11530,579,367,9061,194840,512,2884,177407,34976,52,402,31635,117274,2199,106125,41728,3,289,39653,16924,1,60341,28766,534,28232,31741,836,30905,16507,16503,16800,15239,10,10,8,3,5,0.36,17045,17037,17346,15682,v1.6.2
1,1,1,1,75,13,45,16,2209,46,115,15076,2581,12705,9715,1714,1270,408,36,9761,11356,607,390,8764,195045,518,2884,177606,34997,52,402,31656,117448,2199,106299,41732,3,289,39657,16752,1,60419,28772,534,28238,31813,836,30977,16335,16327,16625,15014,10,10,8,3,5,0.36,17052,17044,17353,15687,v1.6.4
1,1,1,1,75,13,45,16,2213,46,115,15103,2585,12728,10019,1767,1326,405,36,10065,11634,611,392,9062,195474,518,2884,177994,35067,52,402,31725,117706,2199,106553,41799,3,289,39723,17076,1,60561,28836,534,28302,31891,836,31055,16663,16655,16959,15329,10,10,8,3,5,0.36,17084,17076,17385,15715,v1.6.5
1,1,1,1,75,13,45,16,2216,35,115,15120,2588,12742,10083,1778,1327,415,36,10118,11713,595,392,9131,195676,518,2884,178187,35103,52,402,31758,117849,2199,106690,41822,3,289,39746,17124,1,60636,28874,534,28340,31928,836,31092,16710,16702,17004,15381,10,10,8,3,5,0.35,17105,17097,17406,15733,v1.6.8
1,1,1,1,75,13,45,16,2235,46,115,15184,2607,12790,9806,1747,1296,415,36,9852,11439,608,386,8858,196834,518,2886,179314,35333,52,402,31983,118593,2201,107408,42006,3,289,39930,16896,1,61054,29042,537,28505,32181,838,31343,16472,16464,16771,15134,10,10,8,3,5,0.35,17185,17177,17488,15802,v1.6.9
1,1,1,1,75,13,45,15,2276,47,121,15502,2655,13063,9931,1732,1287,409,36,9978,11490,598,375,9005,199557,518,3017,181712,36013,51,423,32614,121151,2309,109709,41490,3,291,39395,17117,1,62132,29671,571,29100,32639,863,31776,16675,16671,16973,15353,10,10,8,3,5,0.34,17526,17518,17833,16114,v1.7.0
1,1,1,1,75,13,45,16,2212,35,122,15143,2588,12769,10065,1770,1325,409,36,10100,11669,600,390,9110,196086,518,2956,178525,35177,52,419,31817,117889,2252,106645,42152,3,291,40069,17076,1,60640,28950,560,28390,31862,853,31009,16651,16643,16945,15344,10,10,8,3,5,0.36,17099,17091,17401,15748,v1.7.0-ALPHA.2
1,1,1,1,72,13,45,12,2305,36,141,15642,2685,13173,10249,1791,1344,409,38,10285,11808,593,382,9310,194733,518,3034,176789,36441,51,428,33020,122551,2321,111038,34838,3,291,32737,17478,1,62904,29992,577,29415,33093,870,32223,17033,17029,17359,15688,10,10,8,3,5,0.28,17696,17688,18031,16262,v1.7.10
1,1,1,1,72,13,45,12,2305,47,128,15642,2685,13173,10392,1879,1430,411,38,10439,12014,627,400,9412,194733,518,3034,176789,36441,51,428,33020,122551,2321,111038,34838,3,291,32737,17681,1,62904,29992,577,29415,33093,870,32223,17235,17227,17557,15839,10,10,8,3,5,0.28,17696,17688,18031,16262,v1.7.11
1,1,1,1,75,13,45,15,2281,36,116,15522,2661,13078,10233,1829,1385,408,36,10269,11787,594,378,9297,199864,518,3017,181982,36070,51,423,32660,121338,2309,109876,41553,3,291,39452,17452,1,62223,29721,571,29150,32680,863,31817,17011,17003,17313,15656,10,10,8,3,5,0.34,17549,17541,17857,16133,v1.7.3
1,1,1,1,75,13,45,15,2282,36,121,15531,2662,13086,9875,1764,1318,408,38,9911,11469,594,397,8920,199906,518,3019,182021,36103,51,423,32694,121421,2311,109955,41479,3,291,39378,17010,1,62280,29743,574,29169,32718,865,31853,16576,16568,16866,15237,10,10,8,3,5,0.34,17560,17552,17868,16142,v1.7.4
1,1,1,1,75,13,45,15,2282,47,131,15531,2662,13086,10336,1849,1393,418,38,10383,11947,622,402,9359,199916,518,3021,182027,36102,51,424,32692,121439,2312,109970,41472,3,291,39371,17603,1,62293,29758,574,29184,32716,866,31850,17171,17163,17494,15784,10,10,8,3,5,0.34,17563,17555,17893,16143,v1.7.5
1,1,1,1,72,13,45,12,2282,36,120,15540,2662,13095,10308,1837,1381,418,38,10344,11919,606,405,9333,193054,518,3021,175162,36111,51,424,32701,121475,2312,110003,34565,3,291,32464,17541,1,62313,29762,574,29188,32732,866,31866,17106,17098,17426,15733,10,10,8,3,5,0.28,17572,17564,17902,16152,v1.7.6
1,1,1,1,72,13,45,12,2305,47,123,15637,2685,13171,10330,1857,1408,411,38,10377,11944,620,399,9358,194638,518,3034,176695,36423,51,428,33002,122483,2321,110971,34829,3,291,32728,17605,1,62877,29990,577,29413,33068,870,32198,17162,17154,17492,15774,10,10,8,3,5,0.28,17688,17680,18023,16257,v1.7.9
1,1,1,1,73,13,46,13,2574,77,136,17553,3062,14816,11468,2123,1605,424,94,11545,13153,675,423,10447,225534,517,3309,201560,41632,51,476,37139,142738,2545,126845,40263,3,294,37583,19989,1,71276,33810,636,33174,37670,990,36680,19071,19053,19439,17552,16,14,12,3,5,0.28,19925,19905,20304,18337,v1.8.0
1,1,1,1,73,13,46,13,2575,89,138,17560,3063,14822,11700,2214,1706,414,94,11789,13361,704,413,10672,225343,517,3309,201368,41618,51,476,37125,142534,2545,126640,40290,3,294,37610,20240,1,71233,33814,636,33178,37623,990,36633,19323,19303,19689,17781,16,14,12,3,5,0.28,19929,19909,20310,18340,v1.8.2
1,1,1,1,73,13,46,13,2594,77,137,17623,3082,14869,11484,2131,1608,424,99,11561,13161,676,422,10463,226490,517,3309,202486,41846,51,476,37348,143267,2545,127349,40476,3,294,37796,20037,1,71644,33978,636,33342,37870,990,36880,19116,19096,19488,17588,16,14,12,3,5,0.28,20007,19987,20390,18408,v1.8.3
1,1,1,1,73,13,46,13,2595,89,138,17639,3083,14881,11437,2102,1588,415,99,11526,13064,685,389,10452,226692,517,3309,202687,41878,51,476,37380,143390,2545,127471,40523,3,294,37843,19952,1,71703,34001,636,33365,37906,990,36916,19032,19018,19400,17528,16,14,12,3,5,0.28,20026,20006,20409,18424,v1.8.4
1,1,1,1,73,13,46,13,2595,77,137,17643,3083,14885,11503,2091,1570,422,99,11580,13118,665,394,10521,226740,517,3309,202735,41887,51,476,37389,143420,2545,127501,40532,3,294,37852,20033,1,71719,34007,636,33371,37916,990,36926,19115,19099,19488,17617,16,14,12,3,5,0.28,20030,20010,20413,18428,v1.8.5
1,1,1,1,73,13,46,13,5204,154,276,35380,6180,29850,23864,4426,3380,848,198,24018,27214,1400,856,21762,454530,1034,6618,406498,83990,102,952,74992,287542,5090,255684,81196,6,588,75836,41140,2,143846,68208,1272,66936,76046,1980,74066,39316,39280,40052,36198,16,14,12,3,5,0.28,40164,40124,40920,36956,v1.8.6
1,1,1,1,73,13,46,13,2602,77,137,17690,3090,14925,11910,2229,1718,417,94,11987,13585,692,420,10875,227301,517,3309,203285,41998,51,476,37499,143772,2545,127843,40630,3,294,37950,20519,1,71922,34103,636,33467,38023,990,37033,19593,19573,19964,18038,16,14,12,3,5,0.28,20081,20061,20459,18478,v1.8.7
1,1,1,1,73,13,46,13,5204,178,276,35388,6180,29858,23784,4338,3306,844,188,23962,27038,1388,806,21768,454670,1034,6618,406638,84006,102,952,75008,287588,5090,255730,81274,6,588,75914,41010,2,143870,68216,1272,66944,76062,1980,74082,39178,39150,39922,36120,16,14,12,3,5,0.28,40174,40134,40930,36964,v1.8.8
1,1,1,1,74,13,47,13,5406,184,284,36720,6402,31002,24956,4660,3588,844,228,25140,28436,1492,866,22782,476824,1034,6618,426036,87890,102,952,78574,302366,5090,268268,84770,6,588,79212,42850,2,150718,71228,1272,69956,79898,1980,77918,41032,40996,41876,37724,16,14,12,3,5,0.28,41794,41754,42642,38424,v1.9.0-ALPHA.1
1,1,1,1,74,13,47,13,5420,184,306,36892,6416,31156,24694,4568,3516,844,208,24878,27994,1508,808,22562,479812,1034,6670,428918,88412,102,962,79078,304502,5132,270316,85120,6,588,79544,43722,2,151926,71596,1286,70310,80750,2008,78742,40898,40866,41782,37634,18,18,16,3,5,0.28,42224,42184,43144,38784,v1.9.0-ALPHA.2
